order_id,line_no,full_date,year,month,product_name,category,store_name,province,region,quantity,unit_price,amount
E00378,2,2026-08-13,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E00378,3,2026-08-13,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E00379,1,2026-10-11,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E00380,1,2026-10-14,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,4,50,200
E00380,2,2026-10-14,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,1,60,60
E00381,1,2026-08-08,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,5,80,400
E00382,1,2026-10-19,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E00383,1,2026-09-25,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,1,50,50
E00384,1,2026-09-08,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E00384,2,2026-09-08,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E00385,1,2026-09-06,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E00385,2,2026-09-06,2026,2026-09,Brownie,Snack,Bangsaen,Chonburi,East,4,90,360
E00386,1,2026-10-09,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E00387,1,2026-10-09,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E00388,1,2026-09-25,2026,2026-09,Sandwich,Food,Bangsaen,Chonburi,East,3,100,300
E00388,2,2026-09-25,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E00389,1,2026-10-31,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E00389,2,2026-10-31,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E00389,3,2026-10-31,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00390,1,2026-09-26,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,3,50,150
E00390,2,2026-09-26,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,2,80,160
E00391,1,2026-08-08,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E00391,2,2026-08-08,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E00392,1,2026-08-04,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,1,60,60
E00393,1,2026-08-01,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,5,80,400
E00393,2,2026-08-01,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,5,50,250
E00393,3,2026-08-01,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,1,60,60
E00394,1,2026-09-19,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,4,60,240
E00394,2,2026-09-19,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00394,3,2026-09-19,2026,2026-09,Cookie,Snack,Muang Rayong,Rayong,East,4,80,320
E00395,1,2026-08-19,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E00395,2,2026-08-19,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,3,50,150
E00396,1,2026-08-23,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,4,80,320
E00397,1,2026-10-30,2026,2026-10,Sandwich,Food,Nimman,Chiang Mai,North,2,100,200
E00397,2,2026-10-30,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E00398,1,2026-10-18,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,4,50,200
E00398,2,2026-10-18,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E00399,1,2026-09-16,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E00399,2,2026-09-16,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,4,60,240
E00400,1,2026-09-26,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,4,90,360
E00400,2,2026-09-26,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,5,65,325
E00400,3,2026-09-26,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,3,60,180
E00401,1,2026-10-24,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00401,2,2026-10-24,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00402,1,2026-08-26,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E00403,1,2026-09-08,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,1,100,100
E00403,2,2026-09-08,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,3,80,240
E00404,1,2026-10-20,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,4,65,260
E00404,2,2026-10-20,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E00404,3,2026-10-20,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E00405,1,2026-09-17,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,5,60,300
E00406,1,2026-09-30,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E00407,1,2026-09-13,2026,2026-09,Sandwich,Food,Nimman,Chiang Mai,North,5,100,500
E00407,2,2026-09-13,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E00407,3,2026-09-13,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,4,65,260
E00408,1,2026-08-21,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,2,90,180
E00408,2,2026-08-21,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,3,50,150
E00409,1,2026-09-21,2026,2026-09,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E00410,1,2026-10-19,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00410,2,2026-10-19,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,4,50,200
E00410,3,2026-10-19,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,1,60,60
E00411,1,2026-08-04,2026,2026-08,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E00412,1,2026-09-16,2026,2026-09,Cocoa,Drink,Bangsaen,Chonburi,East,5,60,300
E00412,2,2026-09-16,2026,2026-09,Brownie,Snack,Bangsaen,Chonburi,East,4,90,360
E00413,1,2026-09-07,2026,2026-09,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00413,2,2026-09-07,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E00413,3,2026-09-07,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,1,60,60
E00414,1,2026-09-01,2026,2026-09,Cocoa,Drink,Muang Rayong,Rayong,East,2,60,120
E00415,1,2026-10-21,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E00415,2,2026-10-21,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,3,50,150
E00415,3,2026-10-21,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E00416,1,2026-09-09,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,2,90,180
E00417,1,2026-08-01,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,4,65,260
E00417,2,2026-08-01,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,3,80,240
E00417,3,2026-08-01,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E00418,1,2026-08-15,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E00418,2,2026-08-15,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,4,60,240
E00419,1,2026-08-15,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,4,60,240
E00419,2,2026-08-15,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,2,80,160
E00419,3,2026-08-15,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E00420,1,2026-08-16,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E00420,2,2026-08-16,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E00420,3,2026-08-16,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,3,60,180
E00421,1,2026-10-08,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,2,65,130
E00421,2,2026-10-08,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,3,90,270
E00422,1,2026-09-28,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,4,100,400
E00423,1,2026-09-04,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,2,100,200
E00423,2,2026-09-04,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E00423,3,2026-09-04,2026,2026-09,Brownie,Snack,Siam,Bangkok,Central,2,90,180
E00424,1,2026-08-11,2026,2026-08,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E00424,2,2026-08-11,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E00425,1,2026-09-16,2026,2026-09,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E00425,2,2026-09-16,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E00426,1,2026-09-14,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,3,90,270
E00426,2,2026-09-14,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,3,60,180
E00427,1,2026-08-30,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E00428,1,2026-10-29,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E00429,1,2026-08-28,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E00429,2,2026-08-28,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E00430,1,2026-10-31,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,3,65,195
E00430,2,2026-10-31,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E00431,1,2026-08-19,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E00431,2,2026-08-19,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,2,50,100
E00432,1,2026-10-10,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,5,60,300
E00432,2,2026-10-10,2026,2026-10,Coffee,Drink,Muang Rayong,Rayong,East,4,65,260
E00432,3,2026-10-10,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,2,80,160
E00433,1,2026-10-04,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,4,100,400
E00434,1,2026-09-16,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,2,100,200
E00434,2,2026-09-16,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,2,90,180
E00435,1,2026-09-17,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E00435,2,2026-09-17,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,4,100,400
E00436,1,2026-08-13,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,4,60,240
E00437,1,2026-10-01,2026,2026-10,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00438,1,2026-08-16,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,4,90,360
E00439,1,2026-10-11,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,2,100,200
E00440,1,2026-10-03,2026,2026-10,Sandwich,Food,Siam,Bangkok,Central,3,100,300
E00441,1,2026-10-01,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,2,60,120
E00441,2,2026-10-01,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E00442,1,2026-09-24,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00442,2,2026-09-24,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,5,50,250
E00443,1,2026-10-29,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,2,100,200
E00444,1,2026-08-05,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,5,90,450
E00444,2,2026-08-05,2026,2026-08,Cookie,Snack,Nimman,Chiang Mai,North,4,80,320
E00444,3,2026-08-05,2026,2026-08,Sandwich,Food,Nimman,Chiang Mai,North,1,100,100
E00445,1,2026-10-17,2026,2026-10,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E00445,2,2026-10-17,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E00445,3,2026-10-17,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,3,50,150
E00446,1,2026-10-16,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E00446,2,2026-10-16,2026,2026-10,Coffee,Drink,Bangsaen,Chonburi,East,1,65,65
E00446,3,2026-10-16,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,2,80,160
E00447,1,2026-10-08,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,4,100,400
E00447,2,2026-10-08,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E00448,1,2026-10-16,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,5,65,325
E00448,2,2026-10-16,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E00448,3,2026-10-16,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,1,50,50
E00449,1,2026-09-26,2026,2026-09,Cocoa,Drink,Nimman,Chiang Mai,North,3,60,180
E00449,2,2026-09-26,2026,2026-09,Coffee,Drink,Nimman,Chiang Mai,North,5,65,325
E00450,1,2026-09-18,2026,2026-09,Cocoa,Drink,Siam,Bangkok,Central,5,60,300
E00450,2,2026-09-18,2026,2026-09,Sandwich,Food,Siam,Bangkok,Central,5,100,500
E00450,3,2026-09-18,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E00451,1,2026-08-18,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E00451,2,2026-08-18,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00451,3,2026-08-18,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,2,100,200
E00452,1,2026-08-11,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E00453,1,2026-10-24,2026,2026-10,Sandwich,Food,Muang Rayong,Rayong,East,3,100,300
E00453,2,2026-10-24,2026,2026-10,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00454,1,2026-10-23,2026,2026-10,Tea,Drink,Pattaya,Chonburi,East,3,50,150
E00454,2,2026-10-23,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E00455,1,2026-08-15,2026,2026-08,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E00455,2,2026-08-15,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E00456,1,2026-10-03,2026,2026-10,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E00456,2,2026-10-03,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,4,60,240
E00456,3,2026-10-03,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E00457,1,2026-08-06,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,4,50,200
E00457,2,2026-08-06,2026,2026-08,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E00458,1,2026-09-09,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,5,50,250
E00458,2,2026-09-09,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,3,90,270
E00459,1,2026-08-02,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,1,50,50
E00459,2,2026-08-02,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00460,1,2026-08-26,2026,2026-08,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E00460,2,2026-08-26,2026,2026-08,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E00461,1,2026-10-08,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,5,50,250
E00461,2,2026-10-08,2026,2026-10,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E00462,1,2026-10-19,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,3,60,180
E00463,1,2026-08-17,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,2,50,100
E00463,2,2026-08-17,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E00464,1,2026-10-29,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,2,50,100
E00465,1,2026-10-22,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00466,1,2026-08-02,2026,2026-08,Brownie,Snack,Ari,Bangkok,Central,3,90,270
E00467,1,2026-09-27,2026,2026-09,Tea,Drink,Ari,Bangkok,Central,4,50,200
E00467,2,2026-09-27,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,3,100,300
E00467,3,2026-09-27,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,5,90,450
E00468,1,2026-08-18,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,5,65,325
E00469,1,2026-08-27,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,4,100,400
E00470,1,2026-08-15,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E00470,2,2026-08-15,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00470,3,2026-08-15,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E00471,1,2026-09-21,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,5,60,300
E00472,1,2026-08-08,2026,2026-08,Tea,Drink,Pattaya,Chonburi,East,1,50,50
E00473,1,2026-09-12,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,1,100,100
E00474,1,2026-09-21,2026,2026-09,Brownie,Snack,Ari,Bangkok,Central,1,90,90
E00474,2,2026-09-21,2026,2026-09,Coffee,Drink,Ari,Bangkok,Central,3,65,195
E00474,3,2026-09-21,2026,2026-09,Sandwich,Food,Ari,Bangkok,Central,5,100,500
E00475,1,2026-08-28,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,1,50,50
E00475,2,2026-08-28,2026,2026-08,Coffee,Drink,Siam,Bangkok,Central,4,65,260
E00476,1,2026-09-21,2026,2026-09,Tea,Drink,Bangsaen,Chonburi,East,3,50,150
E00476,2,2026-09-21,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,4,65,260
E00477,1,2026-10-28,2026,2026-10,Coffee,Drink,Siam,Bangkok,Central,3,65,195
E00477,2,2026-10-28,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E00478,1,2026-08-31,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,3,50,150
E00478,2,2026-08-31,2026,2026-08,Cocoa,Drink,Siam,Bangkok,Central,4,60,240
E00478,3,2026-08-31,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,1,100,100
E00479,1,2026-10-09,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,5,100,500
E00479,2,2026-10-09,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,4,50,200
E00480,1,2026-10-25,2026,2026-10,Sandwich,Food,Ari,Bangkok,Central,1,100,100
E00481,1,2026-09-15,2026,2026-09,Tea,Drink,Pattaya,Chonburi,East,1,50,50
E00482,1,2026-10-08,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E00483,1,2026-10-14,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,4,50,200
E00483,2,2026-10-14,2026,2026-10,Brownie,Snack,Siam,Bangkok,Central,2,90,180
E00483,3,2026-10-14,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,4,60,240
E00484,1,2026-10-11,2026,2026-10,Cocoa,Drink,Siam,Bangkok,Central,3,60,180
E00484,2,2026-10-11,2026,2026-10,Sandwich,Food,Siam,Bangkok,Central,2,100,200
E00484,3,2026-10-11,2026,2026-10,Tea,Drink,Siam,Bangkok,Central,2,50,100
E00485,1,2026-09-11,2026,2026-09,Sandwich,Food,Pattaya,Chonburi,East,2,100,200
E00486,1,2026-08-11,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E00486,2,2026-08-11,2026,2026-08,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E00486,3,2026-08-11,2026,2026-08,Coffee,Drink,Pattaya,Chonburi,East,5,65,325
E00487,1,2026-09-11,2026,2026-09,Tea,Drink,Muang Rayong,Rayong,East,3,50,150
E00488,1,2026-08-12,2026,2026-08,Cookie,Snack,Pattaya,Chonburi,East,1,80,80
E00488,2,2026-08-12,2026,2026-08,Cocoa,Drink,Pattaya,Chonburi,East,3,60,180
E00488,3,2026-08-12,2026,2026-08,Sandwich,Food,Pattaya,Chonburi,East,3,100,300
E00489,1,2026-10-08,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,4,80,320
E00489,2,2026-10-08,2026,2026-10,Coffee,Drink,Pattaya,Chonburi,East,1,65,65
E00489,3,2026-10-08,2026,2026-10,Cocoa,Drink,Pattaya,Chonburi,East,2,60,120
E00490,1,2026-10-06,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,5,80,400
E00490,2,2026-10-06,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,4,60,240
E00491,1,2026-10-23,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,2,50,100
E00491,2,2026-10-23,2026,2026-10,Brownie,Snack,Bangsaen,Chonburi,East,2,90,180
E00491,3,2026-10-23,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,1,80,80
E00492,1,2026-08-09,2026,2026-08,Brownie,Snack,Siam,Bangkok,Central,3,90,270
E00492,2,2026-08-09,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,4,80,320
E00492,3,2026-08-09,2026,2026-08,Sandwich,Food,Siam,Bangkok,Central,2,100,200
E00493,1,2026-10-19,2026,2026-10,Tea,Drink,Bangsaen,Chonburi,East,1,50,50
E00493,2,2026-10-19,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,5,100,500
E00493,3,2026-10-19,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,1,60,60
E00494,1,2026-10-24,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,5,80,400
E00495,1,2026-08-01,2026,2026-08,Tea,Drink,Nimman,Chiang Mai,North,1,50,50
E00495,2,2026-08-01,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E00495,3,2026-08-01,2026,2026-08,Cocoa,Drink,Nimman,Chiang Mai,North,3,60,180
E00496,1,2026-10-03,2026,2026-10,Tea,Drink,Muang Rayong,Rayong,East,2,50,100
E00497,1,2026-09-08,2026,2026-09,Cookie,Snack,Pattaya,Chonburi,East,2,80,160
E00497,2,2026-09-08,2026,2026-09,Brownie,Snack,Pattaya,Chonburi,East,2,90,180
E00497,3,2026-09-08,2026,2026-09,Tea,Drink,Pattaya,Chonburi,East,5,50,250
E00498,1,2026-08-02,2026,2026-08,Tea,Drink,Siam,Bangkok,Central,5,50,250
E00498,2,2026-08-02,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,3,80,240
E00499,1,2026-09-14,2026,2026-09,Brownie,Snack,Bangsaen,Chonburi,East,1,90,90
E00499,2,2026-09-14,2026,2026-09,Cookie,Snack,Bangsaen,Chonburi,East,4,80,320
E00499,3,2026-09-14,2026,2026-09,Coffee,Drink,Bangsaen,Chonburi,East,3,65,195
E00500,1,2026-09-05,2026,2026-09,Tea,Drink,Siam,Bangkok,Central,3,50,150
E00500,2,2026-09-05,2026,2026-09,Cookie,Snack,Siam,Bangkok,Central,1,80,80
E00501,1,2026-08-28,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,4,50,200
E00501,2,2026-08-28,2026,2026-08,Sandwich,Food,Muang Rayong,Rayong,East,4,100,400
E00502,1,2026-08-20,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E00502,2,2026-08-20,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,1,90,90
E00503,1,2026-09-12,2026,2026-09,Coffee,Drink,Pattaya,Chonburi,East,4,65,260
E00503,2,2026-09-12,2026,2026-09,Cocoa,Drink,Pattaya,Chonburi,East,4,60,240
E00504,1,2026-09-21,2026,2026-09,Sandwich,Food,Muang Rayong,Rayong,East,3,100,300
E00504,2,2026-09-21,2026,2026-09,Coffee,Drink,Muang Rayong,Rayong,East,3,65,195
E00504,3,2026-09-21,2026,2026-09,Brownie,Snack,Muang Rayong,Rayong,East,1,90,90
E00505,1,2026-10-20,2026,2026-10,Cocoa,Drink,Ari,Bangkok,Central,1,60,60
E00505,2,2026-10-20,2026,2026-10,Tea,Drink,Ari,Bangkok,Central,4,50,200
E00505,3,2026-10-20,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,4,90,360
E00506,1,2026-08-28,2026,2026-08,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E00506,2,2026-08-28,2026,2026-08,Coffee,Drink,Nimman,Chiang Mai,North,1,65,65
E00507,1,2026-10-30,2026,2026-10,Coffee,Drink,Ari,Bangkok,Central,5,65,325
E00507,2,2026-10-30,2026,2026-10,Brownie,Snack,Ari,Bangkok,Central,2,90,180
E00507,3,2026-10-30,2026,2026-10,Cookie,Snack,Ari,Bangkok,Central,4,80,320
E00508,1,2026-08-20,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00508,2,2026-08-20,2026,2026-08,Coffee,Drink,Muang Rayong,Rayong,East,5,65,325
E00509,1,2026-08-31,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00509,2,2026-08-31,2026,2026-08,Tea,Drink,Muang Rayong,Rayong,East,3,50,150
E00509,3,2026-08-31,2026,2026-08,Cocoa,Drink,Muang Rayong,Rayong,East,3,60,180
E00510,1,2026-10-11,2026,2026-10,Tea,Drink,Nimman,Chiang Mai,North,3,50,150
E00510,2,2026-10-11,2026,2026-10,Brownie,Snack,Nimman,Chiang Mai,North,4,90,360
E00510,3,2026-10-11,2026,2026-10,Cocoa,Drink,Nimman,Chiang Mai,North,5,60,300
E00511,1,2026-08-04,2026,2026-08,Cookie,Snack,Siam,Bangkok,Central,5,80,400
E00512,1,2026-08-01,2026,2026-08,Cookie,Snack,Muang Rayong,Rayong,East,1,80,80
E00512,2,2026-08-01,2026,2026-08,Brownie,Snack,Muang Rayong,Rayong,East,5,90,450
E00513,1,2026-09-22,2026,2026-09,Cookie,Snack,Nimman,Chiang Mai,North,2,80,160
E00513,2,2026-09-22,2026,2026-09,Brownie,Snack,Nimman,Chiang Mai,North,1,90,90
E00514,1,2026-10-04,2026,2026-10,Cookie,Snack,Bangsaen,Chonburi,East,3,80,240
E00514,2,2026-10-04,2026,2026-10,Cocoa,Drink,Bangsaen,Chonburi,East,4,60,240
E00514,3,2026-10-04,2026,2026-10,Sandwich,Food,Bangsaen,Chonburi,East,1,100,100
E00515,1,2026-10-13,2026,2026-10,Cocoa,Drink,Muang Rayong,Rayong,East,2,60,120
E00516,1,2026-10-17,2026,2026-10,Cookie,Snack,Pattaya,Chonburi,East,5,80,400
E00516,2,2026-10-17,2026,2026-10,Brownie,Snack,Pattaya,Chonburi,East,4,90,360
E00516,3,2026-10-17,2026,2026-10,Sandwich,Food,Pattaya,Chonburi,East,2,100,200
